YEAR,MO,DY,HR,T2M,RH2M,PRECTOTCORR,WD50M,WS50M
2013,3,26,2,25.42,60.75,0,249.19,2.09
2013,3,26,3,25.15,63.31,0,206.33,1.71
2013,3,26,4,24.43,69.44,0,184.62,2.62
2013,3,26,5,23.89,76.25,0,186.24,3.45
2013,3,26,6,24.37,78.12,0,191.97,3.88
2013,3,26,7,26.4,65.25,0,199.65,3.48
2013,3,26,8,30.28,39.12,0,201.49,2.64
2013,3,26,9,34.45,22.06,0,200.4,2.02
2013,3,26,10,36.89,17.94,0,223.19,2.44
2013,3,26,11,38.12,17.25,0,242.86,3.49
2013,3,26,12,38.31,17.69,0,254.52,4.65
2013,3,26,13,38.44,17.88,0,259.9,5.44
2013,3,26,14,37.82,18.38,0,261.94,5.79
2013,3,26,15,36.66,19.06,0,262.38,5.83
2013,3,26,16,35.13,20.25,0,262.28,5.82
2013,3,26,17,33.01,22.88,0,260.01,5.99
2013,3,26,18,30.49,29.12,0,254.92,6.21
2013,3,26,19,28.87,37.12,0,249.26,6.13
2013,3,26,20,27.62,47.06,0,242.9,5.63
2013,3,26,21,26.77,56.19,0,235.81,5.21
2013,3,26,22,26.15,63.25,0,229.82,5.06
2013,3,26,23,25.65,68.31,0,227.07,5.04
2013,3,27,0,25.26,71.94,0,229.38,5.06
2013,3,27,1,24.9,74,0,235.22,5.11
2013,3,27,2,24.55,75.25,0,248.4,5.05
2013,3,27,3,24.17,75.56,0,265.21,4.77
2013,3,27,4,23.78,75.75,0,279.65,4.38
2013,3,27,5,23.33,76.38,0,290.32,3.92
2013,3,27,6,23.54,74.06,0,299.35,3.24
2013,3,27,7,25.11,62.19,0,309.95,3.08
2013,3,27,8,27.4,47.88,0,307.56,2.99
2013,3,27,9,29.75,37.56,0,296.77,2.97
2013,3,27,10,31.73,30.88,0,285.37,3.1
2013,3,27,11,33.39,26,0,276.51,3.51
2013,3,27,12,34.3,23.12,0,271.88,4.06
2013,3,27,13,34.49,21.69,0,268.19,4.46
2013,3,27,14,34.32,20.94,0,265.91,4.71
2013,3,27,15,33.82,20.88,0,264.8,4.91
2013,3,27,16,32.83,21.69,0,260.74,4.71
2013,3,27,17,31.25,24.06,0,253.05,4.48
2013,3,27,18,28.64,31.06,0,244.74,4.91
2013,3,27,19,27.12,41.25,0,238.92,5.37
2013,3,27,20,25.84,53.25,0,234.05,5.62
2013,3,27,21,24.81,64.69,0,231.15,5.83
2013,3,27,22,24.1,73.88,0,231.59,5.92
2013,3,27,23,23.56,80.94,0,232.88,5.72
2013,3,28,0,23.11,86.38,0,235.08,5.36
2013,3,28,1,22.72,90.5,0,240.19,4.87
2013,3,28,2,22.4,93.56,0,251.82,4.43
2013,3,28,3,22.13,95.06,0,274.7,4.29
2013,3,28,4,21.88,94.5,0,301.66,4.52
2013,3,28,5,21.58,92.69,0,321.65,4.91
2013,3,28,6,22.41,84.56,0,336.53,5.24
2013,3,28,7,24.84,64.69,0,343.31,6.48
2013,3,28,8,27.42,50.81,0,346.56,6.02
2013,3,28,9,30.01,41.81,0,344.22,4.91
2013,3,28,10,32.23,36.06,0,331.13,4.18
2013,3,28,11,33.98,31.5,0,314.61,4.04
2013,3,28,12,35.09,28.06,0,301.27,4.26
2013,3,28,13,35.68,25.38,0,291.94,4.68
2013,3,28,14,35.52,23.88,0,286.03,5.23
2013,3,28,15,34.85,23.06,0,280.64,5.63
2013,3,28,16,33.6,23.5,0,274.48,5.81
2013,3,28,17,31.65,26.19,0,265.26,5.96
2013,3,28,18,28.4,36,0,248.95,6.66
2013,3,28,19,26.56,49,0,236.8,7.11
2013,3,28,20,25.18,60.94,0,229.4,6.99
2013,3,28,21,24.33,68.56,0,227.27,6.7
2013,3,28,22,23.58,74.06,0,230.74,6.19
2013,3,28,23,22.92,78.5,0,237.24,5.5
2013,3,29,0,22.42,81.38,0,249.85,4.63
2013,3,29,1,22.02,82.5,0,271.67,4.01
2013,3,29,2,21.6,81.88,0,296.37,4.2
2013,3,29,3,21.13,80.94,0,313.4,4.74
2013,3,29,4,20.62,81.69,0,323.27,5.03
2013,3,29,5,20.09,83.56,0,329.15,5.2
2013,3,29,6,21.1,78.25,0,333.32,5.1
2013,3,29,7,24.15,60.81,0,335.76,5.94
2013,3,29,8,27.41,43.12,0,339.03,5.87
2013,3,29,9,30.16,32.06,0,332.95,4.96
2013,3,29,10,32.31,24.75,0,321.27,4.66
2013,3,29,11,33.83,20.25,0,311.89,4.79
2013,3,29,12,34.79,17.81,0,305.87,5.01
2013,3,29,13,35.27,16.38,0,301.86,5.15
2013,3,29,14,35.3,15.88,0,300.17,5.33
2013,3,29,15,34.77,15.94,0,299.37,5.35
2013,3,29,16,33.73,16.94,0,299.02,5.14
2013,3,29,17,31.96,19.38,0,296.27,4.78
2013,3,29,18,27.78,26.75,0,281.27,4.72
2013,3,29,19,26.38,32.19,0,265.63,4.61
2013,3,29,20,25.37,38.75,0,250.9,4.44
2013,3,29,21,24.44,47.56,0,238.21,4.45
2013,3,29,22,23.68,57.69,0,230.99,4.55
2013,3,29,23,23.04,68,0,229.15,4.58
2013,3,30,0,22.51,77,0,233.32,4.35
2013,3,30,1,22.1,83.31,0,241.24,3.93
2013,3,30,2,21.81,86.88,0,252.2,3.35
2013,3,30,3,21.65,87.81,0,268.29,2.61
2013,3,30,4,21.55,86.75,0,293.2,1.9
2013,3,30,5,21.26,85.75,0,328.08,1.61
2013,3,30,6,21.89,79.44,0,357.88,1.69
2013,3,30,7,25.02,56.31,0,6.45,2.23
2013,3,30,8,29.65,32.69,0,0.74,3.61
2013,3,30,9,32.65,24.62,0,355.7,3.75
2013,3,30,10,34.51,20.69,0,348.4,3.61
2013,3,30,11,35.99,17.88,0,339.44,3.67
2013,3,30,12,37.02,15.94,0,331.21,3.88
2013,3,30,13,37.45,15.12,0,323.35,4.15
2013,3,30,14,37.23,15.19,0,318.62,4.73
2013,3,30,15,36.45,15.75,0,317.39,5.3
2013,3,30,16,35.24,16.56,0,319,5.47
2013,3,30,17,33.4,18.25,0,318.94,5.39
2013,3,30,18,29.21,23.81,0,312.11,5.48
2013,3,30,19,27.72,26.25,0,312.05,5.05
2013,3,30,20,26.96,27.56,0,315.82,4.27
2013,3,30,21,26.47,28.62,0,318.6,3.7
2013,3,30,22,25.69,31.56,0,317.41,3.54
2013,3,30,23,25.01,36.38,0,316.68,3.59
2013,3,31,0,24.3,41.62,0,325.44,3.84
2013,3,31,1,23.66,45.75,0,338.71,4.07
2013,3,31,2,22.98,47.62,0,354.5,4.32
2013,3,31,3,22.62,46.25,0,10.83,4.61
2013,3,31,4,22.19,43.75,0,25.06,4.8
2013,3,31,5,21.88,40.69,0,37.3,4.82
2013,3,31,6,22.94,35.62,0,47.63,4.46
2013,3,31,7,25.81,28.62,0,52.33,3.25
2013,3,31,8,30.59,21,0,34.21,3.57
2013,3,31,9,34.12,17.56,0,20.51,3.14
2013,3,31,10,36.2,15.19,0,0.19,2.41
2013,3,31,11,37.79,13.5,0,331.87,2.3
2013,3,31,12,38.87,12.38,0,310.45,2.85
2013,3,31,13,39.28,11.94,0,299.21,3.63
2013,3,31,14,39.12,12,0,295.17,4.3
2013,3,31,15,38.27,12.5,0,294.1,4.71
2013,3,31,16,36.76,13.75,0,294.61,4.71
2013,3,31,17,34.82,15.88,0,293.19,4.8
2013,3,31,18,30.9,22.25,0,286.21,5.54
2013,3,31,19,28.98,27.25,0,280.34,5.7
2013,3,31,20,27.67,32.06,0,272.95,5.62
2013,3,31,21,26.65,38.94,0,265.26,5.77
2013,3,31,22,25.76,49.56,0,258.87,5.95
2013,3,31,23,24.79,63.31,0,253.26,5.83
2013,4,1,0,23.73,77.94,0,249.31,5.33
2013,4,1,1,22.75,90.25,0,247.11,4.36
2013,4,1,2,22.16,98.5,0,245.81,3.2
2013,4,1,3,22.02,100,0,240.33,2.13
2013,4,1,4,22.09,100,0,228.5,1.36
2013,4,1,5,22.01,100,0,215.66,0.88
2013,4,1,6,22.69,94.75,0,208.56,0.7
2013,4,1,7,25.65,66.06,0,335.66,0.72
2013,4,1,8,29.76,37.12,0,2.51,1.96
2013,4,1,9,33.75,22.25,0,17.57,2.28
2013,4,1,10,36.29,17.06,0,16.19,1.77
2013,4,1,11,38.11,14.44,0,340.85,1.19
2013,4,1,12,39.37,13,0,298.39,1.76
2013,4,1,13,39.9,12.38,0,287.36,2.91
2013,4,1,14,39.63,12.5,0,286.91,3.89
2013,4,1,15,38.79,13.12,0,286.72,4.54
2013,4,1,16,37.39,14.19,0,286.74,5.02
2013,4,1,17,35.19,16.38,0,284.54,5.63
2013,4,1,18,30.94,24.12,0,272.88,6.52
2013,4,1,19,28.92,33.06,0,259.2,6.75
2013,4,1,20,27.56,44.62,0,245.91,6.97
2013,4,1,21,26.4,58.75,0,236.2,7.08
2013,4,1,22,25.4,70.81,0,229.74,7.08
2013,4,1,23,24.76,76.62,0,227.32,6.97
2013,4,2,0,24.23,79.44,0,228.41,6.69
2013,4,2,1,23.68,81.38,0,228.43,6.37
2013,4,2,2,23.2,82.75,0,229.94,6.09
2013,4,2,3,22.78,84,0,234.86,5.84
2013,4,2,4,22.5,83.69,0,241.69,5.52
2013,4,2,5,22.32,81.31,0,249.25,5.14
2013,4,2,6,23.51,72.12,0,256.96,4.68
2013,4,2,7,26.36,54.25,0,273.81,4.58
2013,4,2,8,29.39,37.81,0,285.29,4.41
2013,4,2,9,32.08,28.56,0,283.2,4
2013,4,2,10,34.05,24.06,0,273.11,3.75
2013,4,2,11,35.48,21.25,0,258.36,3.95
2013,4,2,12,36.29,19.62,0,249.05,4.68
2013,4,2,13,36.35,19.25,0,245.21,5.52
2013,4,2,14,35.85,19.75,0,244.25,6.17
2013,4,2,15,34.87,20.75,0,243.4,6.58
2013,4,2,16,33.36,22.81,0,242.49,6.77
2013,4,2,17,31.17,27.19,0,242.17,6.94
2013,4,2,18,28.33,37.44,0,243.01,7.09
2013,4,2,19,26.45,49.75,0,241.37,6.88
2013,4,2,20,25.26,59.94,0,238.31,6.69
2013,4,2,21,24.42,67.81,0,235.39,6.59
2013,4,2,22,23.71,74.25,0,233.54,6.51
2013,4,2,23,23.15,78.62,0,233.33,6.41
2013,4,3,0,22.67,81.75,0,235.05,6.21
2013,4,3,1,22.28,83.94,0,241.13,5.99
2013,4,3,2,21.95,85.31,0,249.56,5.64
2013,4,3,3,21.64,86.75,0,259.84,5.14
2013,4,3,4,21.36,88.25,0,270.77,4.68
2013,4,3,5,21.08,90.12,0,281.29,4.19
2013,4,3,6,22.44,82.81,0,291.09,3.63
2013,4,3,7,24.99,67.81,0,300.78,2.99
2013,4,3,8,27.45,53.06,0,294.36,2.08
2013,4,3,9,30.06,40.75,0,283.92,1.95
2013,4,3,10,32.37,32,0,280.34,2.26
2013,4,3,11,34.15,26.31,0,278.18,2.75
2013,4,3,12,35.26,22.94,0,276.33,3.33
2013,4,3,13,35.65,21.5,0,274.92,3.92
2013,4,3,14,35.37,21.25,0,273.98,4.39
2013,4,3,15,34.64,21.44,0,273.32,4.73
2013,4,3,16,33.36,22.56,0,273.27,4.93
2013,4,3,17,31.44,25.31,0,271.64,5.17
2013,4,3,18,28.13,33.81,0,263.87,5.85
2013,4,3,19,26.22,44.12,0,253.76,6.06
2013,4,3,20,24.85,55.06,0,243.81,5.84
2013,4,3,21,23.91,65.25,0,237.32,5.77
2013,4,3,22,23.31,73.94,0,236.04,6
2013,4,3,23,22.9,81.06,0,236.94,6.12
2013,4,4,0,22.55,87.19,0,236.81,5.94
2013,4,4,1,22.26,92.06,0,235.18,5.62
2013,4,4,2,22.05,95.69,0,232.74,5.46
2013,4,4,3,21.82,98.75,0,230.26,5.36
2013,4,4,4,21.68,100,0,229.42,5.24
2013,4,4,5,21.45,100,0,230.82,5.01
2013,4,4,6,22.8,93.75,0,235.58,4.42
2013,4,4,7,25.91,71.06,0,254.97,3.37
2013,4,4,8,29.55,46.5,0,295.18,2.31
2013,4,4,9,32.8,30.81,0,336.43,2.34
2013,4,4,10,35.01,23.62,0,339.57,2.55
2013,4,4,11,36.58,19.69,0,329.65,2.75
2013,4,4,12,37.64,17,0,319.41,3.09
2013,4,4,13,38.16,15.44,0,312.57,3.52
2013,4,4,14,38.1,14.69,0,310.66,4.02
2013,4,4,15,37.52,14.44,0,310.11,4.4
2013,4,4,16,36.34,14.94,0,309.88,4.64
2013,4,4,17,34.44,16.69,0,307.46,4.97
2013,4,4,18,30.11,24.69,0,296.23,5.9
2013,4,4,19,28.3,31.38,0,290.06,6.1
2013,4,4,20,27.08,36.62,0,284.73,5.65
2013,4,4,21,26.08,41.81,0,277.72,5.23
2013,4,4,22,25.16,49.62,0,268.6,5.13
2013,4,4,23,24.3,61.75,0,260.4,5.29
2013,4,5,0,23.55,75.62,0,257.02,5.25
2013,4,5,1,22.9,88.44,0,258.67,4.69
2013,4,5,2,22.44,97.12,0,266.24,3.93
2013,4,5,3,22.13,100,0,279.65,3.17
2013,4,5,4,22.08,99.94,0,299.2,2.43
2013,4,5,5,22.15,95.31,0,324.32,1.81
2013,4,5,6,23.16,84.94,0,358.21,1.25
2013,4,5,7,26.54,55.25,0,21.04,1.41
2013,4,5,8,31.17,29.62,0,30.13,2.3
2013,4,5,9,35.3,18.5,0,27.58,2.97
2013,4,5,10,37.37,15.69,0,19.36,2.59
2013,4,5,11,38.77,14.06,0,4.91,2.1
2013,4,5,12,39.79,13,0,344.83,1.82
2013,4,5,13,40.3,12.62,0,321.98,1.86
2013,4,5,14,40.33,12.75,0,307.33,2.36
2013,4,5,15,39.69,13.25,0,298.98,3.06
2013,4,5,16,38.48,14.19,0,293.45,3.79
2013,4,5,17,36.41,16.38,0,286.86,5.22
2013,4,5,18,32.33,23.19,0,280.05,7.3
2013,4,5,19,30.4,28.5,0,277.73,7.55
2013,4,5,20,28.99,32.75,0,275.88,6.86
2013,4,5,21,27.73,38.19,0,272.43,6.26
2013,4,5,22,26.63,47.31,0,266.8,6.02
2013,4,5,23,25.62,60.25,0,259.84,5.98
2013,4,6,0,24.73,73.56,0,251.15,5.75
2013,4,6,1,23.98,83.69,0,241.09,5.46
2013,4,6,2,23.38,90.75,0,231.45,5.26
2013,4,6,3,22.88,96.25,0,221.65,5.21
2013,4,6,4,22.57,99.44,0,211.54,5.44
2013,4,6,5,22.37,100,0,197.86,5.96
2013,4,6,6,23.79,93.75,0,187.95,6.38
2013,4,6,7,27.08,70.75,0,194.43,5.8
2013,4,6,8,31.27,44.75,0,210.06,5.21
2013,4,6,9,34.87,29.44,0,215.81,4.22
2013,4,6,10,37.13,23.44,0,214.83,3.47
2013,4,6,11,38.62,20.69,0,219.61,3.47
2013,4,6,12,39.44,19.38,0,228.1,3.98
2013,4,6,13,39.6,18.94,0,236.28,4.66
2013,4,6,14,39.06,19.19,0,242.09,5.22
2013,4,6,15,38.01,19.94,0,246.18,5.69
2013,4,6,16,36.44,21.62,0,248.17,5.92
2013,4,6,17,34.3,24.75,0,247.34,6.21
2013,4,6,18,30.97,33.94,0,241.29,6.73
2013,4,6,19,28.71,46.31,0,232.94,6.52
2013,4,6,20,27.07,58.69,0,223.72,6.16
2013,4,6,21,25.95,69.75,0,216.77,6.17
2013,4,6,22,25.15,77.62,0,213.06,6.3
2013,4,6,23,24.5,83.38,0,210.65,6.38
2013,4,7,0,23.92,88.56,0,207.78,6.44
2013,4,7,1,23.41,93.62,0,203.61,6.5
2013,4,7,2,22.95,98.12,0,201.43,6.44
2013,4,7,3,22.56,100,0,201.8,6.31
2013,4,7,4,22.26,100,0,204.55,6.06
2013,4,7,5,21.9,100,0,212.25,5.51
2013,4,7,6,23.45,92,0,221.07,4.91
2013,4,7,7,26.78,65.75,0,250.99,3.96
2013,4,7,8,30.09,43.69,0,272.89,3.72
2013,4,7,9,33.66,27.25,0,276.44,3.41
2013,4,7,10,36.27,19.56,0,268.72,3.16
2013,4,7,11,37.69,16.38,0,259.17,3.49
2013,4,7,12,38.49,14.44,0,254.81,4.23
2013,4,7,13,38.64,13.31,0,256.48,5.05
2013,4,7,14,38.31,12.88,0,260.7,5.56
2013,4,7,15,37.49,13.12,0,264.06,5.81
2013,4,7,16,36.14,14.25,0,264.49,5.94
2013,4,7,17,34.07,17.25,0,259.61,6.11
2013,4,7,18,30.08,28.31,0,246.61,7.06
2013,4,7,19,28.07,43.69,0,238.69,7.68
2013,4,7,20,26.6,56.19,0,236.41,7.57
2013,4,7,21,25.75,62,0,238.03,7.35
2013,4,7,22,25.09,65,0,241.84,6.9
2013,4,7,23,24.44,67.25,0,248.64,6.59
2013,4,8,0,23.87,68.75,0,258.1,6.21
2013,4,8,1,23.35,68.88,0,270.24,5.67
2013,4,8,2,22.85,68.31,0,284.04,5.09
2013,4,8,3,22.43,67.5,0,295.47,4.38
2013,4,8,4,22.2,66.69,0,306.42,3.55
2013,4,8,5,22.03,66.38,0,318.56,2.94
2013,4,8,6,23.27,61.06,0,330.11,2.65
2013,4,8,7,26.53,46.5,0,337.44,3.6
2013,4,8,8,29.57,35,0,336.73,3.9
2013,4,8,9,32.58,26.75,0,326.42,3.46
2013,4,8,10,35.47,20.5,0,306.69,3.06
2013,4,8,11,37.33,17.56,0,288.99,3.34
2013,4,8,12,38.32,16.06,0,277.25,3.9
2013,4,8,13,38.58,15.56,0,270.1,4.49
2013,4,8,14,38.23,15.5,0,267.89,4.87
2013,4,8,15,37.49,15.62,0,267.39,4.98
2013,4,8,16,36.16,16.69,0,265.86,4.98
2013,4,8,17,34.03,19.69,0,262.16,5.21
2013,4,8,18,30.01,29.69,0,255.47,6.32
2013,4,8,19,27.87,43.44,0,250.33,6.78
2013,4,8,20,26.45,57,0,245.76,6.45
2013,4,8,21,25.53,67.88,0,242.59,6.13
2013,4,8,22,24.84,75.56,0,241.23,5.81
2013,4,8,23,24.09,82.25,0,241.74,5.54
2013,4,9,0,23.58,87,0,243.86,5.16
2013,4,9,1,23.24,90.06,0,246.87,4.43
2013,4,9,2,23.01,91.75,0,249.79,3.75
2013,4,9,3,22.83,92.88,0,255.05,3.33
2013,4,9,4,22.64,93.88,0,264.93,3.18
2013,4,9,5,22.43,94.69,0,279.51,3.26
2013,4,9,6,24.03,85.31,0,295.58,3.44
2013,4,9,7,27.35,62.75,0,323.67,4.29
2013,4,9,8,30.42,48.06,0,335.72,4.39
2013,4,9,9,33.22,38.81,0,339.35,3.46
2013,4,9,10,36,30.06,0,328.46,2.54
2013,4,9,11,37.9,24.69,0,304.78,2.62
2013,4,9,12,39.01,21.81,0,290.31,3.17
2013,4,9,13,39.39,20.62,0,282.32,3.73
2013,4,9,14,39.23,20.69,0,279.41,4.25
2013,4,9,15,38.44,21.75,0,277.74,4.53
2013,4,9,16,37.15,23.75,0,275.49,4.65
2013,4,9,17,35.19,27.75,0,271.05,5.09
2013,4,9,18,31.97,37.69,0,259.86,6.39
2013,4,9,19,29.78,50.69,0,250.8,6.89
2013,4,9,20,28.06,64.12,0,244.97,6.65
2013,4,9,21,27.02,74.31,0,243.03,6.46
2013,4,9,22,26.4,80.62,0,244.14,6.25
2013,4,9,23,25.99,83.56,0,244.75,5.92
2013,4,10,0,25.62,85.31,0,244.28,5.47
2013,4,10,1,25.26,86.81,0.01,245.91,5.01
2013,4,10,2,24.9,87.88,0.01,253.8,4.68
2013,4,10,3,24.55,87.25,0.01,268.41,4.51
2013,4,10,4,24.26,84,0,288.31,4.6
2013,4,10,5,23.94,79.06,0,305.73,4.7
2013,4,10,6,24.94,68,0,322.2,4.54
2013,4,10,7,27.49,47.81,0,339.72,5.52
2013,4,10,8,30.6,31.5,0,350.71,5.91
2013,4,10,9,33.48,25.5,0,352.25,4.81
2013,4,10,10,35.65,23,0,340.81,3.73
2013,4,10,11,37.26,20.62,0,321.72,3.35
2013,4,10,12,38.23,18.62,0,305.42,3.59
2013,4,10,13,38.61,17.31,0,295.93,4.07
2013,4,10,14,38.24,17.06,0,292.57,4.56
2013,4,10,15,37.4,17.56,0,291.09,4.91
2013,4,10,16,36.12,18.75,0,289.13,5.08
2013,4,10,17,34.33,21,0,283.77,5.25
2013,4,10,18,31.19,27.75,0,269.54,5.85
2013,4,10,19,29.38,35.56,0,257.2,6.31
2013,4,10,20,28.1,44.75,0,249.21,6.49
2013,4,10,21,26.99,54,0,247.52,6.62
2013,4,10,22,26.26,60.69,0,251.01,6.65
2013,4,10,23,25.7,64.81,0,257.21,6.53
2013,4,11,0,25.11,67.94,0,263.91,6.26
2013,4,11,1,24.5,71.06,0,271.54,5.82
2013,4,11,2,23.97,72.88,0,282.58,5.52
2013,4,11,3,23.51,72.75,0,297.33,5.51
2013,4,11,4,23.06,71.94,0,311.07,5.48
2013,4,11,5,22.55,71.25,0,323.2,5.23
2013,4,11,6,23.64,64.19,0,334.03,4.74
2013,4,11,7,26.27,49.06,0,344.47,5.08
2013,4,11,8,29.44,35.38,0,354.16,4.53
2013,4,11,9,32.39,27.31,0,352.82,3.19
2013,4,11,10,34.79,22.88,0,326.65,2.22
2013,4,11,11,36.58,19.44,0,289.37,2.57
2013,4,11,12,37.66,17.56,0,276.33,3.69
2013,4,11,13,37.94,16.94,0,272.74,4.74
2013,4,11,14,37.62,16.75,0,271.67,5.37
2013,4,11,15,36.79,16.81,0,270.32,5.52
2013,4,11,16,35.46,17.62,0,268.17,5.38
2013,4,11,17,33.53,19.88,0,263,5.19
2013,4,11,18,30.16,27.19,0,251.01,5.64
2013,4,11,19,28.23,36.69,0,240.07,6.14
2013,4,11,20,26.87,46.75,0,232.91,6.14
2013,4,11,21,25.88,55.88,0,230.37,6.14
2013,4,11,22,25.22,63.69,0,232.22,6.2
2013,4,11,23,24.65,71.25,0,236.27,6.19
2013,4,12,0,24.14,78.19,0,239.61,5.98
2013,4,12,1,23.62,84.12,0,241.76,5.5
2013,4,12,2,23.19,88.81,0,242.77,4.85
2013,4,12,3,22.79,92.31,0,242,4.04
2013,4,12,4,22.49,94.69,0,237.62,3.14
2013,4,12,5,22.39,95.38,0,228.01,2.42
2013,4,12,6,23.62,88.25,0,222.18,1.91
2013,4,12,7,27.01,61.69,0,282.57,1.18
2013,4,12,8,31.35,35.75,0,340.22,1.69
2013,4,12,9,34.32,26.5,0,340.63,1.51
2013,4,12,10,36.56,21.62,0,312.16,1.56
2013,4,12,11,38.16,18.69,0,292.48,2.21
2013,4,12,12,39.17,17.06,0,282.98,3.09
2013,4,12,13,39.46,16.56,0,278.45,3.93
2013,4,12,14,39.08,16.69,0,276.27,4.43
2013,4,12,15,38.29,17.38,0,274.28,4.61
2013,4,12,16,37,18.94,0,273.12,4.6
2013,4,12,17,35.15,21.69,0,271.74,4.64
2013,4,12,18,31.93,29.25,0,264.55,5.43
2013,4,12,19,30.05,38.75,0,257.41,6.02
2013,4,12,20,28.74,49.06,0,252.4,5.94
2013,4,12,21,27.52,59.81,0,249.16,5.64
2013,4,12,22,26.62,68.94,0,247.35,5.32
2013,4,12,23,25.96,76.19,0,246.52,4.94
2013,4,13,0,25.35,82.19,0,243.99,4.35
2013,4,13,1,24.77,87.25,0,234.17,3.54
2013,4,13,2,24.33,91.12,0,218.48,2.77
2013,4,13,3,23.99,94.25,0,196.13,2.33
2013,4,13,4,23.69,96.75,0,172.74,2.47
2013,4,13,5,23.38,98.44,0,159.03,2.9
2013,4,13,6,24.71,89.25,0,153.43,2.97
2013,4,13,7,27.63,68.88,0,137.99,1.48
2013,4,13,8,32.37,39.38,0,24.92,1.95
2013,4,13,9,36.48,22.44,0,1.72,3.63
2013,4,13,10,38.48,18.69,0,348,3.83
2013,4,13,11,39.89,16.75,0,329.62,3.79
2013,4,13,12,40.86,15.56,0,312.61,3.97
2013,4,13,13,41.3,14.88,0,300.41,4.43
2013,4,13,14,41.01,14.81,0,291.96,4.83
2013,4,13,15,40.2,15.06,0,285.27,5.01
2013,4,13,16,38.93,15.94,0,279.51,5.01
2013,4,13,17,37.05,17.94,0,270.27,4.93
2013,4,13,18,33.2,25.38,0,252.05,5.53
2013,4,13,19,31.16,34.5,0,241.37,6.21
2013,4,13,20,29.48,45.25,0,237.39,6.23
2013,4,13,21,28.2,55.44,0,237.34,6.15
2013,4,13,22,27.4,62.69,0,238.92,6.18
2013,4,13,23,26.78,68.31,0,239.55,6.09
2013,4,14,0,26.15,73.56,0,238.06,5.82
2013,4,14,1,25.49,79.19,0,236.45,5.43
2013,4,14,2,24.87,84.44,0,238.65,4.78
2013,4,14,3,24.26,89.12,0,243.08,3.92
2013,4,14,4,23.79,92.38,0,250.34,2.99
2013,4,14,5,23.58,93.25,0,260.15,2.1
2013,4,14,6,24.65,87.19,0,272.3,1.36
2013,4,14,7,27.65,63.69,0,324.88,1.13
2013,4,14,8,31.51,40.25,0,350.94,1.84
2013,4,14,9,36.04,21.62,0,352.38,2.83
2013,4,14,10,38.5,15.69,0,332.43,2.79
2013,4,14,11,39.83,13.5,0,308.12,3.09
2013,4,14,12,40.56,12.19,0,291.61,3.88
2013,4,14,13,40.62,11.62,0,282.02,4.73
2013,4,14,14,40.17,11.69,0,276.26,5.38
2013,4,14,15,39.25,12.25,0,272.01,5.79
2013,4,14,16,37.8,13.38,0,268.78,5.89
2013,4,14,17,35.7,16.06,0,264.48,5.93
2013,4,14,18,31.55,26.06,0,253.55,6.62
2013,4,14,19,29.33,39.88,0,242.34,7.12
2013,4,14,20,27.75,54,0,232.89,6.84
2013,4,14,21,26.54,66.31,0,225.86,6.6
2013,4,14,22,25.7,76.12,0,222.42,6.5
2013,4,14,23,25.05,83.56,0,222.77,6.4
2013,4,15,0,24.51,88.75,0,224.85,6.14
2013,4,15,1,24,91.81,0,226.54,5.75
2013,4,15,2,23.51,94.12,0,228.16,5.32
2013,4,15,3,23.07,95.94,0,228.13,4.86
2013,4,15,4,22.78,96.25,0,230.99,4.6
2013,4,15,5,22.53,96.5,0,231.16,4.27
2013,4,15,6,24.31,85.56,0,235.47,3.71
2013,4,15,7,27.37,66,0,248.7,3.16
2013,4,15,8,30.88,45.5,0,265.12,3.12
2013,4,15,9,34.31,31.31,0,277.82,2.82
2013,4,15,10,36.99,23.62,0,284.17,2.52
2013,4,15,11,38.66,20,0,279.35,2.64
2013,4,15,12,39.56,18.25,0,271.72,3.12
2013,4,15,13,39.76,17.94,0,266.27,3.73
2013,4,15,14,39.33,18.31,0,263.24,4.31
2013,4,15,15,38.42,19.25,0,261.6,4.86
2013,4,15,16,36.99,21.19,0,259.22,5.3
2013,4,15,17,34.9,25.31,0,254.12,5.88
2013,4,15,18,31.72,36.31,0,245.45,6.96
2013,4,15,19,29.12,53,0,236.59,7.18
2013,4,15,20,27.46,67.38,0,227.25,7.03
2013,4,15,21,26.5,76.31,0,219.2,7.05
2013,4,15,22,25.94,80.75,0,215.36,7.19
2013,4,15,23,25.5,83,0,215.72,7.23
2013,4,16,0,25.09,84.38,0,216.65,7
2013,4,16,1,24.72,85.44,0,216.8,6.82
2013,4,16,2,24.4,86.31,0,218.36,6.69
2013,4,16,3,24.09,87.44,0,220.08,6.5
2013,4,16,4,23.82,88.88,0,220.55,6.33
2013,4,16,5,23.58,90.44,0,221.07,6.21
2013,4,16,6,24.69,84.5,0,226.27,5.99
2013,4,16,7,27.09,70.5,0,238.63,5.88
2013,4,16,8,29.78,54.75,0,248.66,5.41
2013,4,16,9,32.48,41.31,0,257.71,5.1
2013,4,16,10,34.49,34.25,0,262.01,5.06
2013,4,16,11,35.66,30.94,0,262.48,5.19
2013,4,16,12,36.32,29.25,0,260.08,5.44
2013,4,16,13,36.41,28.88,0,257.03,5.71
2013,4,16,14,36.22,29.12,0,254.13,6.03
2013,4,16,15,35.37,30.44,0,251.12,6.35
2013,4,16,16,33.98,33.31,0,246.14,6.51
2013,4,16,17,31.87,39.25,0,237.96,6.7
